source_type,source_id,source_name,source_properties,relationship,relationship_properties,target_type,target_id,target_name,target_properties
"Company,comp_001,TechCorp Manufacturing GmbH,""{"
"}"",SUPPORTED_BY,{},Role,role_002,null,""{"
  id: role_002,
  title: Sales Manager,
  level: middle,
  department: Sales & Marketing,
  headcount: 8,
  responsibilities: Manage sales team and customer relationships
"}"""
"Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"",MEASURED_BY,{},KPI,kpi_005,Production Error Rate,""{"
  measurement_frequency: daily,
  trend: stable,
  threshold_green: 1.5,
  target_value: 1.5,
  id: kpi_005,
  current_value: 2.8,
  unit: %,
  last_measured: 2025-01-20,
  category: operational,
  threshold_yellow: 3.0,
  description: Percentage of defective products,
  name: Production Error Rate,
  owner: Production Manager,
  threshold_red: 5.0
"}"""
"Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"",PART_OF_VALUESTREAM,{},ValueStream,vs_001,Product Development to Market,""{"
  id: vs_001,
  cycle_time: 120,
  description: End-to-end value stream from R&D to customer delivery,
  lead_time: 180,
  name: Product Development to Market,
  value_added_percentage: 42.0
"}"""
"Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"",EXECUTED_BY,{},OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"""
"Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"",USES,{},System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"""
"Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"",REQUIRES_CAPABILITY,{},Capability,cap_003,Lean Manufacturing,""{"
  id: cap_003,
  gap_size: 1,
  development_priority: medium,
  maturity_level: 3,
  description: Lean principles and continuous improvement,
  target_maturity: 4,
  name: Lean Manufacturing,
  current_maturity: 3,
  is_competitive_advantage: true,
  type: operational
"}"""
"Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"",PRECEDES,{},Process,proc_001,Order to Cash,""{"
  documented: true,
  id: proc_001,
  category: core,
  cycle_time: 21,
  maturity_level: 3,
  description: Complete order processing from customer order to payment,
  process_type: order_to_cash,
  name: Order to Cash,
  digitalization_level: 65.0,
  error_rate: 3.2,
  automation_level: 55.0
"}"""
"Process,proc_003,Purchase to Pay,""{"
  documented: true,
  id: proc_003,
  category: core,
  cycle_time: 18,
  maturity_level: 3,
  description: Procurement process from requisition to payment,
  process_type: purchase_to_pay,
  name: Purchase to Pay,
  digitalization_level: 70.0,
  error_rate: 2.1,
  automation_level: 60.0
"}"",EXECUTED_BY,{},OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"""
"Process,proc_003,Purchase to Pay,""{"
  documented: true,
  id: proc_003,
  category: core,
  cycle_time: 18,
  maturity_level: 3,
  description: Procurement process from requisition to payment,
  process_type: purchase_to_pay,
  name: Purchase to Pay,
  digitalization_level: 70.0,
  error_rate: 2.1,
  automation_level: 60.0
"}"",USES,{},System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"""
"Process,proc_004,Employee Onboarding,""{"
  documented: true,
  id: proc_004,
  category: support,
  cycle_time: 45,
  maturity_level: 2,
  description: HR onboarding process for new employees,
  process_type: hr,
  name: Employee Onboarding,
  digitalization_level: 50.0,
  error_rate: 8.5,
  automation_level: 35.0
"}"",MEASURED_BY,{},KPI,kpi_003,Employee Turnover,""{"
  measurement_frequency: monthly,
  trend: declining,
  threshold_green: 6.0,
  target_value: 6.0,
  id: kpi_003,
  current_value: 8.5,
  unit: %,
  last_measured: 2025-01-31,
  category: hr,
  threshold_yellow: 8.0,
  description: Annual employee turnover rate,
  name: Employee Turnover,
  owner: CHRO,
  threshold_red: 12.0
"}"""
"Process,proc_004,Employee Onboarding,""{"
  documented: true,
  id: proc_004,
  category: support,
  cycle_time: 45,
  maturity_level: 2,
  description: HR onboarding process for new employees,
  process_type: hr,
  name: Employee Onboarding,
  digitalization_level: 50.0,
  error_rate: 8.5,
  automation_level: 35.0
"}"",EXECUTED_BY,{},OrganizationalUnit,ou_004,Human Resources,""{"
  id: ou_004,
  budget: 800000.0,
  cost_center: CC-400,
  employee_count: 15,
  name: Human Resources,
  type: department
"}"""
"Process,proc_004,Employee Onboarding,""{"
  documented: true,
  id: proc_004,
  category: support,
  cycle_time: 45,
  maturity_level: 2,
  description: HR onboarding process for new employees,
  process_type: hr,
  name: Employee Onboarding,
  digitalization_level: 50.0,
  error_rate: 8.5,
  automation_level: 35.0
"}"",USES,{},System,sys_003,Workday HCM,""{"
  id: sys_003,
  implementation_date: 2022-01-15,
  vendor: Workday,
  name: Workday HCM,
  user_count: 450,
  type: HRM,
  integration_level: 50.0,
  version: R42
"}"""
"KPI,kpi_001,EBITDA Margin,""{"
  measurement_frequency: quarterly,
  trend: improving,
  threshold_green: 15.0,
  target_value: 15.0,
  id: kpi_001,
  current_value: 12.5,
  unit: %,
  last_measured: 2024-12-31,
  category: financial,
  threshold_yellow: 12.0,
  description: Earnings before interest, taxes, depreciation, and amortization,
  name: EBITDA Margin,
  owner: CFO,
  threshold_red: 8.0
"}"",MEASURES,{},Goal,goal_001,Increase Market Share,""{"
  progress_percentage: 35.0,
  id: goal_001,
  status: in_progress,
  description: Grow market share in DACH region from 8% to 12%,
  priority: high,
  name: Increase Market Share,
  timeframe: mid-term,
  target_date: 2026-12-31
"}"""
"KPI,kpi_001,EBITDA Margin,""{"
  measurement_frequency: quarterly,
  trend: improving,
  threshold_green: 15.0,
  target_value: 15.0,
  id: kpi_001,
  current_value: 12.5,
  unit: %,
  last_measured: 2024-12-31,
  category: financial,
  threshold_yellow: 12.0,
  description: Earnings before interest, taxes, depreciation, and amortization,
  name: EBITDA Margin,
  owner: CFO,
  threshold_red: 8.0
"}"",TRACKS,{},OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"""
"KPI,kpi_002,Order Lead Time,""{"
  measurement_frequency: weekly,
  trend: stable,
  threshold_green: 20.0,
  target_value: 20.0,
  id: kpi_002,
  current_value: 28.0,
  unit: days,
  last_measured: 2025-01-15,
  category: process,
  threshold_yellow: 28.0,
  description: Average time from order receipt to delivery,
  name: Order Lead Time,
  owner: COO,
  threshold_red: 35.0
"}"",MEASURES,{},Goal,goal_002,Digital Transformation,""{"
  progress_percentage: 55.0,
  id: goal_002,
  status: in_progress,
  description: Digitalize 80% of core processes,
  priority: high,
  name: Digital Transformation,
  timeframe: short-term,
  target_date: 2025-12-31
"}"""
"KPI,kpi_002,Order Lead Time,""{"
  measurement_frequency: weekly,
  trend: stable,
  threshold_green: 20.0,
  target_value: 20.0,
  id: kpi_002,
  current_value: 28.0,
  unit: days,
  last_measured: 2025-01-15,
  category: process,
  threshold_yellow: 28.0,
  description: Average time from order receipt to delivery,
  name: Order Lead Time,
  owner: COO,
  threshold_red: 35.0
"}"",TRACKS,{},Process,proc_001,Order to Cash,""{"
  documented: true,
  id: proc_001,
  category: core,
  cycle_time: 21,
  maturity_level: 3,
  description: Complete order processing from customer order to payment,
  process_type: order_to_cash,
  name: Order to Cash,
  digitalization_level: 65.0,
  error_rate: 3.2,
  automation_level: 55.0
"}"""
"KPI,kpi_003,Employee Turnover,""{"
  measurement_frequency: monthly,
  trend: declining,
  threshold_green: 6.0,
  target_value: 6.0,
  id: kpi_003,
  current_value: 8.5,
  unit: %,
  last_measured: 2025-01-31,
  category: hr,
  threshold_yellow: 8.0,
  description: Annual employee turnover rate,
  name: Employee Turnover,
  owner: CHRO,
  threshold_red: 12.0
"}"",MEASURES,{},Goal,goal_003,Reduce Employee Turnover,""{"
  progress_percentage: 15.0,
  id: goal_003,
  status: planned,
  description: Lower turnover rate from 8.5% to 6%,
  priority: medium,
  name: Reduce Employee Turnover,
  timeframe: short-term,
  target_date: 2026-06-30
"}"""
"KPI,kpi_003,Employee Turnover,""{"
  measurement_frequency: monthly,
  trend: declining,
  threshold_green: 6.0,
  target_value: 6.0,
  id: kpi_003,
  current_value: 8.5,
  unit: %,
  last_measured: 2025-01-31,
  category: hr,
  threshold_yellow: 8.0,
  description: Annual employee turnover rate,
  name: Employee Turnover,
  owner: CHRO,
  threshold_red: 12.0
"}"",TRACKS,{},OrganizationalUnit,ou_004,Human Resources,""{"
  id: ou_004,
  budget: 800000.0,
  cost_center: CC-400,
  employee_count: 15,
  name: Human Resources,
  type: department
"}"""
"KPI,kpi_003,Employee Turnover,""{"
  measurement_frequency: monthly,
  trend: declining,
  threshold_green: 6.0,
  target_value: 6.0,
  id: kpi_003,
  current_value: 8.5,
  unit: %,
  last_measured: 2025-01-31,
  category: hr,
  threshold_yellow: 8.0,
  description: Annual employee turnover rate,
  name: Employee Turnover,
  owner: CHRO,
  threshold_red: 12.0
"}"",INDICATES,{},Assessment,assess_006,null,""{"
  id: assess_006,
  category: hr,
  description: Employee turnover at 8.5% is above target and industry average,
  severity: medium,
  consultant_notes: Exit interviews indicate limited career development opportunities and slow onboarding process. HR processes need improvement.,
  identified_date: 2025-01-10,
  type: weakness
"}"""
"KPI,kpi_004,Customer Satisfaction (NPS),""{"
  measurement_frequency: quarterly,
  trend: improving,
  threshold_green: 75.0,
  target_value: 75.0,
  id: kpi_004,
  current_value: 65.0,
  unit: score,
  last_measured: 2024-12-31,
  category: customer,
  threshold_yellow: 60.0,
  description: Net Promoter Score,
  name: Customer Satisfaction (NPS),
  owner: CSO,
  threshold_red: 40.0
"}"",MEASURES,{},Goal,goal_001,Increase Market Share,""{"
  progress_percentage: 35.0,
  id: goal_001,
  status: in_progress,
  description: Grow market share in DACH region from 8% to 12%,
  priority: high,
  name: Increase Market Share,
  timeframe: mid-term,
  target_date: 2026-12-31
"}"""
"KPI,kpi_005,Production Error Rate,""{"
  measurement_frequency: daily,
  trend: stable,
  threshold_green: 1.5,
  target_value: 1.5,
  id: kpi_005,
  current_value: 2.8,
  unit: %,
  last_measured: 2025-01-20,
  category: operational,
  threshold_yellow: 3.0,
  description: Percentage of defective products,
  name: Production Error Rate,
  owner: Production Manager,
  threshold_red: 5.0
"}"",TRACKS,{},Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"""
"KPI,kpi_005,Production Error Rate,""{"
  measurement_frequency: daily,
  trend: stable,
  threshold_green: 1.5,
  target_value: 1.5,
  id: kpi_005,
  current_value: 2.8,
  unit: %,
  last_measured: 2025-01-20,
  category: operational,
  threshold_yellow: 3.0,
  description: Percentage of defective products,
  name: Production Error Rate,
  owner: Production Manager,
  threshold_red: 5.0
"}"",INDICATES,{},Assessment,assess_001,null,""{"
  id: assess_001,
  category: operational,
  description: Production planning process lacks digitalization, leading to inefficiencies and delays,
  severity: high,
  consultant_notes: Manual planning causes 5.8% error rate and 14-day cycle time. Quick win opportunity with MES implementation. Estimated 30% reduction in cycle time possible.,
  identified_date: 2025-01-10,
  type: weakness
"}"""
"OrganizationalUnit,ou_001,Sales & Marketing,""{"
  id: ou_001,
  budget: 2500000.0,
  cost_center: CC-100,
  employee_count: 45,
  name: Sales & Marketing,
  type: department
"}"",LED_BY,{},Person,pers_001,Maria Schmidt,""{"
  is_key_decision_maker: true,
  id: pers_001,
  title: COO,
  tenure_years: 8.5,
  background: Operations management expert with lean manufacturing focus,
  name: Maria Schmidt
"}"""
"OrganizationalUnit,ou_001,Sales & Marketing,""{"
  id: ou_001,
  budget: 2500000.0,
  cost_center: CC-100,
  employee_count: 45,
  name: Sales & Marketing,
  type: department
"}"",HAS_ROLE,{},Role,role_002,null,""{"
  id: role_002,
  title: Sales Manager,
  level: middle,
  department: Sales & Marketing,
  headcount: 8,
  responsibilities: Manage sales team and customer relationships
"}"""
"OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"",LED_BY,{},Person,pers_001,Maria Schmidt,""{"
  is_key_decision_maker: true,
  id: pers_001,
  title: COO,
  tenure_years: 8.5,
  background: Operations management expert with lean manufacturing focus,
  name: Maria Schmidt
"}"""
"OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"",HAS_ROLE,{},Role,role_001,null,""{"
  id: role_001,
  title: Operations Manager,
  level: middle,
  department: Operations,
  headcount: 12,
  responsibilities: Oversee daily operations and process optimization
"}"""
"OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"",OWNS_CAPABILITY,{},Capability,cap_003,Lean Manufacturing,""{"
  id: cap_003,
  gap_size: 1,
  development_priority: medium,
  maturity_level: 3,
  description: Lean principles and continuous improvement,
  target_maturity: 4,
  name: Lean Manufacturing,
  current_maturity: 3,
  is_competitive_advantage: true,
  type: operational
"}"""
"OrganizationalUnit,ou_003,R&D,""{"
  id: ou_003,
  budget: 5000000.0,
  cost_center: CC-300,
  employee_count: 80,
  name: R&D,
  type: department
"}"",LED_BY,{},Person,pers_003,Anna Weber,""{"
  is_key_decision_maker: true,
  id: pers_003,
  title: CTO,
  tenure_years: 3.8,
  background: Software engineering background, IoT expert,
  name: Anna Weber
"}"""
"OrganizationalUnit,ou_003,R&D,""{"
  id: ou_003,
  budget: 5000000.0,
  cost_center: CC-300,
  employee_count: 80,
  name: R&D,
  type: department
"}"",HAS_ROLE,{},Role,role_003,null,""{"
  id: role_003,
  title: Software Engineer,
  level: junior,
  department: R&D,
  headcount: 25,
  responsibilities: Develop and maintain software solutions
"}"""
"OrganizationalUnit,ou_003,R&D,""{"
  id: ou_003,
  budget: 5000000.0,
  cost_center: CC-300,
  employee_count: 80,
  name: R&D,
  type: department
"}"",OWNS_CAPABILITY,{},Capability,cap_001,AI-Driven Automation,""{"
  id: cap_001,
  gap_size: 1,
  development_priority: high,
  maturity_level: 4,
  description: Expertise in developing AI-powered automation solutions,
  target_maturity: 5,
  name: AI-Driven Automation,
  current_maturity: 4,
  is_competitive_advantage: true,
  type: technical
"}"""
"OrganizationalUnit,ou_004,Human Resources,""{"
  id: ou_004,
  budget: 800000.0,
  cost_center: CC-400,
  employee_count: 15,
  name: Human Resources,
  type: department
"}"",OWNS_CAPABILITY,{},Capability,cap_002,Change Management,""{"
  id: cap_002,
  gap_size: 2,
  development_priority: high,
  maturity_level: 2,
  description: Ability to manage organizational change effectively,
  target_maturity: 4,
  name: Change Management,
  current_maturity: 2,
  is_competitive_advantage: false,
  type: organizational
"}"""
"OrganizationalUnit,ou_005,IT,""{"
  id: ou_005,
  budget: 1800000.0,
  cost_center: CC-500,
  employee_count: 25,
  name: IT,
  type: department
"}"",LED_BY,{},Person,pers_003,Anna Weber,""{"
  is_key_decision_maker: true,
  id: pers_003,
  title: CTO,
  tenure_years: 3.8,
  background: Software engineering background, IoT expert,
  name: Anna Weber
"}"""
"OrganizationalUnit,ou_006,Production Team A,""{"
  id: ou_006,
  budget: 2000000.0,
  cost_center: CC-201,
  employee_count: 35,
  name: Production Team A,
  type: team
"}"",REPORTS_TO,{},OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"""
"OrganizationalUnit,ou_006,Production Team A,""{"
  id: ou_006,
  budget: 2000000.0,
  cost_center: CC-201,
  employee_count: 35,
  name: Production Team A,
  type: team
"}"",LED_BY,{},Person,pers_004,Stefan Klein,""{"
  is_key_decision_maker: false,
  id: pers_004,
  title: Head of Production,
  tenure_years: 12.5,
  background: Long-tenured production expert,
  name: Stefan Klein
"}"""
"Person,pers_001,Maria Schmidt,""{"
  is_key_decision_maker: true,
  id: pers_001,
  title: COO,
  tenure_years: 8.5,
  background: Operations management expert with lean manufacturing focus,
  name: Maria Schmidt
"}"",HOLDS_ROLE,{},Role,role_001,null,""{"
  id: role_001,
  title: Operations Manager,
  level: middle,
  department: Operations,
  headcount: 12,
  responsibilities: Oversee daily operations and process optimization
"}"""
"Person,pers_001,Maria Schmidt,""{"
  is_key_decision_maker: true,
  id: pers_001,
  title: COO,
  tenure_years: 8.5,
  background: Operations management expert with lean manufacturing focus,
  name: Maria Schmidt
"}"",RESPONSIBLE_FOR,{},Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"""
"Person,pers_001,Maria Schmidt,""{"
  is_key_decision_maker: true,
  id: pers_001,
  title: COO,
  tenure_years: 8.5,
  background: Operations management expert with lean manufacturing focus,
  name: Maria Schmidt
"}"",MANAGES,{},OrganizationalUnit,ou_002,Operations,""{"
  id: ou_002,
  budget: 15000000.0,
  cost_center: CC-200,
  employee_count: 250,
  name: Operations,
  type: department
"}"""
"Person,pers_004,Stefan Klein,""{"
  is_key_decision_maker: false,
  id: pers_004,
  title: Head of Production,
  tenure_years: 12.5,
  background: Long-tenured production expert,
  name: Stefan Klein
"}"",HOLDS_ROLE,{},Role,role_001,null,""{"
  id: role_001,
  title: Operations Manager,
  level: middle,
  department: Operations,
  headcount: 12,
  responsibilities: Oversee daily operations and process optimization
"}"""
"Person,pers_004,Stefan Klein,""{"
  is_key_decision_maker: false,
  id: pers_004,
  title: Head of Production,
  tenure_years: 12.5,
  background: Long-tenured production expert,
  name: Stefan Klein
"}"",RESPONSIBLE_FOR,{},Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",MANAGES,{},DataObject,do_001,Customer Master Data,""{"
  id: do_001,
  quality_score: 78.0,
  update_frequency: daily,
  name: Customer Master Data,
  type: master_data,
  availability: high
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",MANAGES,{},DataObject,do_002,Product Data,""{"
  id: do_002,
  quality_score: 85.0,
  update_frequency: weekly,
  name: Product Data,
  type: master_data,
  availability: high
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",MANAGES,{},DataObject,do_003,Financial Transactions,""{"
  id: do_003,
  quality_score: 92.0,
  update_frequency: real_time,
  name: Financial Transactions,
  type: transactional_data,
  availability: high
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",INTEGRATES_WITH,{},System,sys_002,Salesforce,""{"
  id: sys_002,
  implementation_date: 2020-03-01,
  vendor: Salesforce,
  name: Salesforce,
  user_count: 52,
  type: CRM,
  integration_level: 60.0,
  version: Enterprise
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",INTEGRATES_WITH,{},System,sys_003,Workday HCM,""{"
  id: sys_003,
  implementation_date: 2022-01-15,
  vendor: Workday,
  name: Workday HCM,
  user_count: 450,
  type: HRM,
  integration_level: 50.0,
  version: R42
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",INTEGRATES_WITH,{},System,sys_004,Tableau,""{"
  id: sys_004,
  implementation_date: 2023-04-01,
  vendor: Salesforce,
  name: Tableau,
  user_count: 85,
  type: BI,
  integration_level: 65.0,
  version: 2023.3
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",PROVIDES_DATA_TO,{},System,sys_002,Salesforce,""{"
  id: sys_002,
  implementation_date: 2020-03-01,
  vendor: Salesforce,
  name: Salesforce,
  user_count: 52,
  type: CRM,
  integration_level: 60.0,
  version: Enterprise
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",PROVIDES_DATA_TO,{},System,sys_004,Tableau,""{"
  id: sys_004,
  implementation_date: 2023-04-01,
  vendor: Salesforce,
  name: Tableau,
  user_count: 85,
  type: BI,
  integration_level: 65.0,
  version: 2023.3
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",SUPPORTS,{},Process,proc_001,Order to Cash,""{"
  documented: true,
  id: proc_001,
  category: core,
  cycle_time: 21,
  maturity_level: 3,
  description: Complete order processing from customer order to payment,
  process_type: order_to_cash,
  name: Order to Cash,
  digitalization_level: 65.0,
  error_rate: 3.2,
  automation_level: 55.0
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",SUPPORTS,{},Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",HAS_INTERFACE,{},Interface,int_001,SAP-Salesforce Integration,""{"
  id: int_001,
  protocol: REST API,
  latency: 5,
  data_volume: 50000,
  name: SAP-Salesforce Integration,
  target_system: Salesforce,
  source_system: SAP S/4HANA
"}"""
"System,sys_001,SAP S/4HANA,""{"
  id: sys_001,
  implementation_date: 2021-06-01,
  vendor: SAP,
  name: SAP S/4HANA,
  user_count: 380,
  type: ERP,
  integration_level: 75.0,
  version: 2021
"}"",HAS_INTERFACE,{},Interface,int_002,SAP-Tableau Integration,""{"
  id: int_002,
  protocol: ODBC,
  latency: 15,
  data_volume: 200000,
  name: SAP-Tableau Integration,
  target_system: Tableau,
  source_system: SAP S/4HANA
"}"""
"System,sys_002,Salesforce,""{"
  id: sys_002,
  implementation_date: 2020-03-01,
  vendor: Salesforce,
  name: Salesforce,
  user_count: 52,
  type: CRM,
  integration_level: 60.0,
  version: Enterprise
"}"",SUPPORTS,{},Process,proc_001,Order to Cash,""{"
  documented: true,
  id: proc_001,
  category: core,
  cycle_time: 21,
  maturity_level: 3,
  description: Complete order processing from customer order to payment,
  process_type: order_to_cash,
  name: Order to Cash,
  digitalization_level: 65.0,
  error_rate: 3.2,
  automation_level: 55.0
"}"""
"System,sys_003,Workday HCM,""{"
  id: sys_003,
  implementation_date: 2022-01-15,
  vendor: Workday,
  name: Workday HCM,
  user_count: 450,
  type: HRM,
  integration_level: 50.0,
  version: R42
"}"",SUPPORTS,{},Process,proc_004,Employee Onboarding,""{"
  documented: true,
  id: proc_004,
  category: support,
  cycle_time: 45,
  maturity_level: 2,
  description: HR onboarding process for new employees,
  process_type: hr,
  name: Employee Onboarding,
  digitalization_level: 50.0,
  error_rate: 8.5,
  automation_level: 35.0
"}"""
"Assessment,assess_001,null,""{"
  id: assess_001,
  category: operational,
  description: Production planning process lacks digitalization, leading to inefficiencies and delays,
  severity: high,
  consultant_notes: Manual planning causes 5.8% error rate and 14-day cycle time. Quick win opportunity with MES implementation. Estimated 30% reduction in cycle time possible.,
  identified_date: 2025-01-10,
  type: weakness
"}"",RELATES_TO,{},Process,proc_002,Production Planning,""{"
  documented: true,
  id: proc_002,
  category: core,
  cycle_time: 14,
  maturity_level: 2,
  description: Planning and scheduling of production orders,
  process_type: production,
  name: Production Planning,
  digitalization_level: 45.0,
  error_rate: 5.8,
  automation_level: 40.0
"}"""
"Assessment,assess_001,null,""{"
  id: assess_001,
  category: operational,
  description: Production planning process lacks digitalization, leading to inefficiencies and delays,
  severity: high,
  consultant_notes: Manual planning causes 5.8% error rate and 14-day cycle time. Quick win opportunity with MES implementation. Estimated 30% reduction in cycle time possible.,
  identified_date: 2025-01-10,
  type: weakness
"}"",LEADS_TO,{},ActionItem,act_001,null,""{"
  id: act_001,
  title: Implement MES for Production Planning,
  status: proposed,
  description: Deploy Manufacturing Execution System to digitalize production planning process,
  priority: quick_win,
  estimated_cost: 350000.0,
  timeframe: short_term,
  expected_impact: high,
  effort: medium,
  expected_roi: 2.5
"}"""
"Assessment,assess_002,null,""{"
  id: assess_002,
  category: strategic,
  description: Strong AI capabilities provide competitive differentiation in the market,
  consultant_notes: Core competency at maturity level 4. Should be leveraged more aggressively in marketing and product development. Could be basis for premium pricing strategy.,
  identified_date: 2025-01-10,
  type: strength,
